"","Código","Nome","Latitude","Longitude"
"","260105201A","ARACOIABA - APAC","-7.789111","-35.091472"
"","260100301A","ANGELIM - APAC","-8.888056","-36.286389"
"","260090601A","AMARAJI - APAC","-8.377778","-35.4475"
"","260080702A","ALTINHO - APAC","-8.49","-36.058333"
"","260080701A","Prefeitura","-8.49048","-36.06042"
"","260070801A","ALIANCA - APAC","-7.609028","-35.234667"
"","260060901A","Alagoinha [Garagem Municipal] - APAC","-8.46269","-36.7675"
"","260050002A","Centro","-9.116","-37.118"
"","260050001A","Garanhuns","-9.128","-37.037"
"","260040102A","AGUA PRETA - APAC","-8.708611","-35.521667"
"","260040101A","Bairro D´Ouro","-8.70865","-35.52197"
"","260030201A","AGRESTINA - APAC","-8.441758","-35.952225"
"","260020302A","Afrânio [Centro] - APAC","-8.51714","-41.00909"
"","260020301A","ARIZONA - APAC","-8.673611","-40.961361"
"","260010401A","AFOGADOS DA INGAZEIRA - APAC","-7.74295","-37.62516"
"","260005402A","ABREU E LIMA - APAC","-7.895636","-34.941958"
"","260005401A","Distrito Industrial - Timbó","-7.917","-34.898"
"","251620102A","Fazenda Cesário","-6.782488","-38.2591"
"","251620101A","Gato Preto","-6.757314","-38.222711"
"","251530201A","Sapé","-7.098","-35.224"
"","251390101A","Centro","-6.483155","-37.446505"
"","251190501A","Centro","-7.478","-34.813"
"","251080802A","Belo Horizonte","-7.015677","-37.284532"
"","251080801A","Liberdade","-7.031937","-37.293846"
"","250980001A","Centro","-7.031","-35.462"
"","250930501A","Mataraca Baixa","-6.602","-35.051"
"","250910701A","Centro","-7.061","-35.317"
"","250750707A","Centro","-7.119","-34.886"
"","250750706A","Manaíra","-7.109","-34.837"
"","250750705A","Tambauzinho","-7.124","-34.847"
"","250750704A","Altiplano","-7.148","-34.798"
"","250750703A","Grotão","-7.185","-34.88"
"","250750702A","Cuiá","-7.184","-34.859"
"","250750701A","Bairro do Cristo","-7.166","-34.882"
"","250480101A","DNOCS","-7.020601","-37.951389"
"","250400907A","Mutirão","-7.229","-35.947"
"","250400906A","Bairro das Cidades","-7.274","-35.932"
"","250400905A","Bodocongó","-7.215","-35.924"
"","250400904A","Cruzeiro","-7.249","-35.917"
"","250400903A","Jardim Paulistano","-7.252","-35.895"
"","250400902A","Sandra Cavalcante","-7.244","-35.874"
"","250400901A","Alto Branco","-7.207","-35.886"
"","250320903A","Renascer II","-7.076","-34.85"
"","250320902A","Praia do Jacaré","-7.037","-34.851"
"","250320901A","Centro","-6.973","-34.836"
"","250300101A","Centro","-7.516","-34.917"
"","250180703A","Jardim Planalto","-7.148","-34.923"
"","250180702A","Alto da Boa Vista","-7.133","-34.94"
"","250180701A","São Bento","-7.122","-34.906"
"","250050201A","Centro","-6.95052","-35.54654"
"","250030401A","Centro","-7.039","-35.631"
"","241470401A","Varzea","-6.347","-35.376"
"","241460501A","São Manoel","-5.649023","-37.258646"
"","241440701A","Ponta do Calcanhar","-5.19292","-35.46463"
"","241280701A","Bela Vista","-5.801283","-36.880071"
"","241220302A","Laranjeiras","-6.161974","-35.314018"
"","241220301A","Centro","-6.071342","-35.243812"
"","241025601A","Centro","-5.065258","-36.782381"
"","240990201A","Av. Francisco Rodrigues","-5.256","-36.719"
"","240930801A","Rua Antônio de Lima","-6.112","-37.638"
"","240810208A","Cidade Alta","-5.789","-35.212"
"","240810207A","Ponta Negra","-5.891","-35.17"
"","240810206A","Guarapés II","-5.823","-35.258"
"","240810205A","Pajuçara","-5.736","-35.238"
"","240810204A","N. S. do Nazaré/ Lagoa Nova","-5.815","-35.231"
"","240810203A","Neópolis","-5.861","-35.208"
"","240810202A","Guarapés I","-5.842","-35.276"
"","240810201A","N. S. da Apresentação","-5.751","-35.268"
"","240800308A","Rua Henrique Maciel","-5.151","-37.358"
"","240800306A","Marechal Floriano","-5.178","-37.331"
"","240800305A","Rua Margarida Militão","-5.228","-37.319"
"","240800304A","Rua Marinho Dantas","-5.211","-37.362"
"","240800303A","Rua Nilo Peçanha","-5.187","-37.34"
"","240800302A","Rua Candido Barros","-5.197","-37.369"
"","240750001A","Centro","-5.518407","-35.262999"
"","240720301A","Conjunto COHAB","-5.151018","-36.573211"
"","240610601A","Centro","-6.033514","-37.019168"
"","240580101A","Centro","-5.539866","-35.813073"
"","240560301A","Av. Governador Dix-Sept","-6.381","-37.351"
"","240485301A","São Manoel","-5.646687","-36.873417"
"","240470501A","Av. Luiz Gonzaga","-5.508","-36.859"
"","240450701A","Vila Maria","-5.110296","-36.331391"
"","240420001A","Rua Tabelião Antonio","-6.262","-35.21"
"","240360801A","Jardins de Extremoz","-5.69841","-35.288123"
"","240260001A","Rua Felipe Camarão","-5.632","-35.421"
"","240250101A","Centro","-5.337976","-36.833986"
"","240220402A","Cunhau","-6.314","-35.044"
"","240220401A","Rua São José","-6.382","-35.129"
"","240200602A","Nova Caicó","-6.46898","-37.09399"
"","240200601A","Centro","-6.46004","-37.0969959"
"","240140401A","Centro","-6.369361","-35.006998"
"","240100801A","Sitio Jatoba","-5.655","-37.816"
"","240070301A","Rua Ouro Negro","-5.297","-36.761"
"","240020801A","Centro Administrativo","-5.569","-36.913"
"","231410202A","Centro","-3.59895","-41.03121"
"","231410201A","Zona Rural","-3.59938","-41.06963"
"","231310401A","Centro","-5.251585","-38.130267"
"","231290802A","Padre Ibiapina","-3.69","-40.372"
"","231290801A","Sinha Sabóia","-3.709","-40.335"
"","231270001A","Centro","-5.589","-39.378"
"","231200701A","Centro","-3.466","-40.212"
"","231180102A","Distrito Peixe","-4.92484","-38.08989"
"","231180101A","Varzea Alegre","-4.92271","-37.97669"
"","231150401A","Lagoinha","-5.08752","-37.90625"
"","231140501A","Centro","-5.198","-39.302"
"","231050602A","Alto Cruzeiro","-5.525","-39.589"
"","231050601A","Centro","-5.455","-39.716"
"","230990401A","Centro","-3.979593","-40.697464"
"","230980501A","Centro","-4.225654","-38.919779"
"","230890601A","Centro","-3.229","-40.126"
"","230880701A","Prefeitura","-3.466694","-40.677993"
"","230870805A","Acudinho","-5.108","-38.362"
"","230870804A","Cristo Rei","-5.107","-38.372"
"","230870803A","Centro","-5.113","-38.374"
"","230870802A","Padre Assis Monteiro","-5.11","-38.375"
"","230840101A","Centro","-7.2499","-39.14668"
"","230820301A","Palestina do Norte","-3.613713","-40.447209"
"","230810401A","Centro","-7.388","-38.773"
"","230800501A","Centro","-3.524","-40.341"
"","230780901A","Marco","-3.118","-40.15"
"","230770002A","Centro","-4.01725","-38.9525"
"","230770001A","Alto dos Marianos","-3.88963","-38.70192"
"","230765004A","Novo Maracanaú","-3.861673","-38.623954"
"","230765003A","Siqueira","-3.819237","-38.625085"
"","230765002A","Pajuçara","-3.858333","-38.585277"
"","230765001A","Pitaguary","-3.937944","-38.643915"
"","230763501A","Centro","-4.850489","-39.572177"
"","230760101A","Centro","-5.151","-38.1"
"","230750201A","Alem Rio","-6.75813","-38.95836"
"","230730401A","Centro","-7.225","-39.319"
"","230700706A","Alto","-4.828","-37.78"
"","230700705A","Saquinho","-4.819","-37.757"
"","230700704A","Centro","-4.838","-37.786"
"","230700703A","Cardeais","-4.851","-37.804"
"","230700702A","São José","-4.788","-37.748"
"","230700701A","AC Jaguaruana","-4.837","-37.785"
"","230620701A","São Francisco","-4.67725","-37.82539"
"","230610801A","Centro","-3.745","-39.784"
"","230550602A","Distrito Gadelha","-6.43718","-39.32062"
"","230550601A","Bugi","-6.358669","-39.286948"
"","230540702A","Centro","-6.4","-38.859"
"","230540701A","Centro","-6.40441","-38.86382"
"","230470702A","Centro","-3.124484","-40.831299"
"","230470701A","Parazinho","-3.043083","-40.685596"
"","230440016A","AC Parangaba","-3.772921","-38.562032"
"","230440014A","Vila Pery","-3.79","-38.581"
"","230440011A","Antonio Bezerra","-3.736","-38.589"
"","230440010A","Dias Macedo","-3.786","-38.521"
"","230440009A","Panamericano","-3.753","-38.567"
"","230440008A","Passare","-3.819","-38.533"
"","230440007A","Parangaba","-3.781","-38.555"
"","230440006A","Antonio Bezerra2","-3.726","-38.598"
"","230440005A","João XXIII","-3.774","-38.587"
"","230440004A","Presidente Kennedy","-3.728","-38.565"
"","230440001A","Edson Queiroz","-3.774444","-38.462167"
"","230435001A","Edmundo Rodrigues","-3.801","-40.269"
"","230420202A","Granjeiro","-7.27949","-39.43979"
"","230420201A","Centro","-7.269","-39.458"
"","230410302A","Cidade Nova","-5.169223","-40.666298"
"","230410301A","Planalto","-5.188178","-40.67247"
"","230400401A","Centro","-3.550159","-40.657412"
"","230390701A","Centro","-3.035505","-41.238371"
"","230370906A","Conjunto São Miguel","-3.749","-38.603"
"","230370905A","Padre Julio Maria II","-3.696","-38.594"
"","230370904A","Parque Leblon","-3.743","-38.671"
"","230370903A","Conjunto Metropolitano","-3.759","-38.661"
"","230370902A","Parque São Geraldo","-3.74","-38.639"
"","230370901A","Tabapuãzinho","-3.741","-38.62"
"","230300601A","Campos Belos","-4.09934","-39.04575"
"","230280002A","Centro","-4.34637","-39.30008"
"","230280001A","Palestina","-4.367558","-39.311276"
"","230240401A","Jacauna","-5.138","-39.72"
"","230230501A","Chapadinha","-3.059","-40.174"
"","230210701A","Centro","-4.329238","-38.882527"
"","230170301A","Centro","-6.943","-38.956"
"","230075403A","Nascente","-3.282","-39.904"
"","230075402A","Centro","-3.364","-39.828"
"","230075401A","Gurupa","-3.37","-39.881"
"","230020001A","Centro","-2.878129","-40.123119"
"","221120901A","Malvinas","-7.240904","-44.553349"
"","221110001A","Centro","-4.59234","-42.85881"
"","221100104A","Ihotas","-5.08766","-42.79912"
"","221100103A","Renascença","-5.10189","-42.74268"
"","221100102A","Residencial Jacinto Andrade","-4.98273","-42.81594"
"","221100101A","Santa Isabel","-5.04607","-42.74604"
"","221005201A","UBAS","-3.80998","-41.82273"
"","220915301A","Prefeitura Municipal","-5.79966","-41.95542"
"","220850202A","Centro","-3.890874","-42.708534"
"","220830401A","Fátima","-3.925851","-41.708022"
"","220770203A","Nossa Senhora do Carmo","-2.89786","-41.77271"
"","220770202A","Conjunto Betania 1","-2.91737","-41.73768"
"","220770201A","Mercado Municipal","-2.9046","-41.78113"
"","220750402A","Centro","-5.977574","-43.060731"
"","220620901A","Centro","-4.16927","-42.89441"
"","220610001A","Centro","-3.715314","-42.55405"
"","220580501A","Centro","-3.459177","-42.371418"
"","220465901A","Centro","-2.852383","-41.817903"
"","220390902A","Tiberão","-6.78248","-43.00984"
"","220390901A","Centro","-6.774322","-43.021261"
"","220370101A","AC Esperantina","-3.898303","-42.234024"
"","220270301A","Centro","-3.47013","-41.55695"
"","220265301A","Centro","-3.42282","-41.89152"
"","220260401A","Centro","-5.32036","-41.5517"
"","220220801A","Centro","-4.826","-42.166"
"","220208301A","Centro","-2.93035","-41.34261"
"","220200001A","Centro","-3.16735","-41.86237"
"","220194501A","Centro","-4.48696","-42.11949"
"","220150701A","Prefeitura Municipal","-4.02391","-42.07596"
"","220120001A","AC Barras","-4.247","-42.294"
"","220030101A","Prefeitura Municipal","-5.25264","-42.21046"
"","211290201A","Prefeitura Municipal","-3.46153","-44.87424"
"","211280301A","Centro","-3.20881","-45.00337"
"","211270401A","Baixada Grande","-3.54754","-43.92218"
"","211245601A","Centro","-2.22374","-45.3088"
"","211227401A","Hospital Santa Teresinha","-3.67095","-46.63328"
"","211223301A","Prefeitura","-4.5694","-44.62779"
"","211220901A","Multirão","-5.11207","-42.85308"
"","211210001A","Prefeitura Municipal","-4.25536","-43.93945"
"","211172201A","Centro","-4.0404","-45.23619"
"","211153202A","Monte Sinai","-5.086944","-48.423256"
"","211150801A","Casa particular","-4.05466","-44.47239"
"","211140901A","CrecheMunicipal","-4.37407","-44.66434"
"","211130010A","Pedrinhas","-2.71773","-44.31898"
"","211130009A","Tirical","-2.59811","-44.23692"
"","211130008A","Planalto do Pingão","-2.55193","-44.22401"
"","211130007A","Jardim Calhau","-2.49873","-44.28156"
"","211130006A","Jardim Alemanha","-2.53849","-44.27258"
"","211130005A","Vila Janaina","-2.59289","-44.19027"
"","211130004A","Sá Viana","-2.56503","-44.31181"
"","211130003A","Eletronorte","-2.56128","-44.25571"
"","211130002A","FIEMA","-2.52098","-44.24708"
"","211080701A","Centro","-7.083583","-44.811685"
"","211027802A","Alto Formoso","-2.497855","-43.253282"
"","211010401A","Centro","-3.50144","-42.5629"
"","211000501A","Prefeitura Municipal","-3.97056","-45.65675"
"","210980901A","Hospital Santa Helena","-2.24276","-45.30798"
"","210975901A","Centro","-5.495276","-44.555752"
"","210960101A","PrefeituraMunicipal","-2.93714","-44.24542"
"","210945201A","Sitio da Raposa","-2.44462","-44.13002"
"","210930401A","Centro","-3.408074","-44.028929"
"","210910601A","São José","-5.30554","-44.48522"
"","210890001A","PalácioMunicipal","-4.75293","-44.94482"
"","210880101A","Inês","-3.70771","-44.22293"
"","210870201A","Braxim","-3.88886","-45.1708"
"","210850401A","Centro","-3.605747","-45.342028"
"","210845401A","Prefeitura Municipal","-4.37822","-44.33934"
"","210830601A","Hospital Municipal","-3.28838","-45.17464"
"","210820701A","Prefeitura Municipal","-4.57009","-44.60489"
"","210780301A","Prefeitura Municipal","-5.6821","-43.09098"
"","210760501A","Prefeitura Municipal","-2.64576","-44.89871"
"","210745601A","Santa Clara","-3.002","-44.98774"
"","210720901A","Centro","-3.46515","-43.90837"
"","210690401A","PrefeituraMunicipal","-3.49137","-45.25196"
"","210680501A","Centro","-2.06688","-44.78363"
"","210675501A","Prefeitura Municipal","-3.56219","-44.58606"
"","210670601A","Muriçoca","-6.363017","-44.361566"
"","210663101A","Centro Administrativo","-3.63165","-44.55179"
"","210660701A","Prefeitura Municipal","-5.52","-43.20131"
"","210635902A","Centro","-4.621614","-45.455797"
"","210630001A","Centro","-3.39947","-42.20469"
"","210596302A","Centro","-4.99369","-45.381276"
"","210594801A","Prefeitura Municipal","-4.61398","-44.9822"
"","210590601A","Prefeito Municipal","-4.04169","-44.93504"
"","210580701A","Centro","-4.61059","-45.0546"
"","210570801A","PrefeituraMunicipal","-4.5746","-45.13088"
"","210545001A","Centro","-5.81861","-44.2302"
"","210540101A","Complexo Esportivo","-3.39619","-44.35254"
"","210530204A","Infraero","-5.53254","-47.45691"
"","210530203A","Semus","-5.53024","-47.48498"
"","210530202A","Vila Cafeteira","-5.49248","-47.46031"
"","210530201A","Caema","-5.54839","-47.47602"
"","210515301A","Centro","-3.63686","-45.18226"
"","210510401A","Centro","-2.7751","-44.06541"
"","210480001A","Prefeitura Municipal","-5.81676","-46.14309"
"","210420601A","Centro","-5.73646","-44.16077"
"","210410701A","Casa das Irmãs","-6.96459","-46.1814"
"","210400801A","Centro","-4.875724","-44.88177"
"","210390101A","Centro","-4.15547","-42.94415"
"","210360401A","Almoxarifado Municipal","-4.13594","-44.1114"
"","210355401A","Hospital Municipal","-3.8467","-44.89139"
"","210350501A","Serrinha","-6.03192","-44.24784"
"","210340602A","Centro","-4.251","-43.013"
"","210340601A","Quiabos","-4.25688","-43.027"
"","210330702A","São Raimundo","-4.45003","-43.86909"
"","210330701A","Codó Novo","-4.47495","-43.90394"
"","210320802A","Centro","-3.740662","-43.354885"
"","210320801A","Areal","-3.72102","-43.36439"
"","210315801A","Centro","-2.44894","-46.04064"
"","210300003A","SAAE","-4.88365","-43.35513"
"","210300002A","Centro","-4.85817","-43.37018"
"","210300001A","Matadouro Velho","-4.83435","-43.33886"
"","210270501A","Hospital Santa Filomena","-3.63431","-44.37722"
"","210232501A","Prefeitura Municipal","-4.31779","-46.45999"
"","210220001A","Prefeitura Municipal","-3.94254","-42.92467"
"","210210102A","Zé Gomes","-3.669126","-42.777953"
"","210180601A","Centro","-7.22492","-44.55811"
"","210177201A","Centro","-3.742019","-45.25045"
"","210140001A","Centro","-7.53341","-46.04021"
"","210130101A","Prefeitura Municipal","-1.72816","-45.14203"
"","210120202A","Areal","-4.242242","-44.814174"
"","210120201A","Centro","-4.20868","-44.78937"
"","210100401A","Centro","-3.45135","-44.77961"
"","210095601A","Prefeitura Municipal","-4.88694","-46.00964"
"","210090701A","Centro","-2.89129","-41.90393"
"","210083201A","Centro","-1.53985","-45.07942"
"","210050102A","Santa Cruz","-9.107706","-45.931828"
"","210047701A","Centro","-3.66732","-45.84769"
"","210043601A","Centro","-4.20157","-44.45349"
"","210020401A","Centro","-2.334475","-44.420116"
"","172210701A","Centro","-6.411258","-48.533743"
"","172030901A","Portal da Alvorada","-5.259031","-48.201467"
"","172020001A","Centro Cultural","-5.55265","-47.57758"
"","171886501A","Prefeitura Municipal","-7.14869","-48.69083"
"","171830301A","Prefeitura Municipal","-5.3956","-47.8114"
"","171820401A","Aeroporto","-10.716111","-48.399722"
"","171660401A","Centro","-12.035","-48.539"
"","170900501A","Belmiro","-7.712945","-47.309304"
"","170820501A","Centro","-11.8055","-49.5275"
"","170740501A","Prefeitura Municipal","-5.365266","-48.538999"
"","170730601A","Dona Constanci","-11.34296","-49.26664"
"","170220801A","Nova Araguantins","-5.657617","-48.111465"
"","170215801A","Prefeitura Municipal","-6.58226","-48.64368"
"","170210904A","Aeroporto","-7.228059","-48.244605"
"","170210903A","São João","-7.19408","-48.195859"
"","170210902A","Setor Maracanã","-7.155872","-48.188802"
"","170210901A","Pedra Alta","-7.187547","-48.235274"
"","160060003A","Centro","-0.041263","-51.179238"
"","160060002A","Iguarapé da Fortaleza","-0.049122","-51.144532"
"","160030305A","Jardim Felicidade","0.092692","-51.065402"
"","160030304A","Zerão","-0.002212","-51.100888"
"","160030303A","Novo Horizonte II","0.087727","-51.040435"
"","160030302A","Congões","0.015899","-51.081898"
"","150835701A","Centro","-2.881682","-52.011503"
"","150810001A","Centro","-3.766","-49.67"
"","150805001A","Industrial","-4.707003","-55.990712"
"","150797901A","Centro","-2.110365","-56.491644"
"","150780501A","Maranhense","-2.586834","-51.948208"
"","150750801A","Secretaria Municipal da Educação","-5.361","-48.7911"
"","150745801A","EMEF ZILDÁLIA","-6.39562","-48.56079"
"","150680704A","Mapiri","-2.428133","-54.742238"
"","150680703A","Matinha","-2.461588","-54.730973"
"","150680702A","Uruará","-2.434686","-54.691573"
"","150680701A","Jaderlândia","-2.476242","-54.684978"
"","150670802A","Balneário","-9.339275","-50.328607"
"","150670801A","Centro","-9.334535","-50.343572"
"","150619502A","Rurópolis","-4.099531","-54.910166"
"","150619501A","Leitoso","-4.088321","-54.889281"
"","150616101A","POSTO ESTRATÉGIA SAÚDE DA FAMÍLIA NOEMIA GOMES DE MORAIS","-7.3105","-50.0543"
"","150600501A","São Sebastião","-1.787735","-53.483724"
"","150553604A","Betânia","-6.0557","-49.8867"
"","150553603A","Novo Brasil","-6.0915","-49.8682"
"","150553602A","Nova Vida","-6.0914","-49.9045"
"","150553601A","Palmares Sul","-5.9953","-49.8894"
"","150540301A","Cafiteua","-1.551804","-47.116684"
"","150530402A","N. S das Graças","-1.753101","-55.860264"
"","150510602A","Engenho Novo","-1.897123","-55.515946"
"","150503101A","Jardim Europa","-7.038026","-55.406592"
"","150497601A","Centro","-4.911","-49.075"
"","150480203A","Serra Ocidental","-2.006856","-54.067632"
"","150480202A","Planalto","-1.992956","-54.079084"
"","150420806A","São Félix Pioneiro","-5.3011","-49.0801"
"","150420805A","Belo Horizonte","-5.3766","-49.1197"
"","150420803A","Cidade Nova","-5.3705","-49.1323"
"","150420802A","Velha Marabá","-5.3492","-49.134"
"","150420801A","Nova Marabá","-5.354","-49.103"
"","150390301A","São Marcos","-2.150298","-56.081006"
"","150380401A","Centro","-4.446","-49.112"
"","150360602A","Mirituba","-4.245608","-56.007056"
"","150360601A","Floresta","-4.26683","-55.991332"
"","150350702A","Unidade de Saúde da Família KM14","-1.743","-47.502"
"","150350701A","Centro","-1.771","-47.437"
"","150310101A","Centro","-1.410276","-51.636747"
"","150295401A","Prefeitura Municipal","-6.1032","-49.3719"
"","150215201A","Novo Brasil","-6.51951","-49.85925"
"","150170901A","Taira","-1.060666","-46.783468"
"","150140210A","Pedreira","-1.422716","-48.468028"
"","150140209A","Guamá","-1.466283","-48.464282"
"","150140208A","Cremação","-1.468867","-48.481624"
"","150140207A","Vila Mosqueiro","-1.164264","-48.468548"
"","150140206A","Icoaraci","-1.308735","-48.479847"
"","150140205A","Ilha Outeiro","-1.249272","-48.457779"
"","150140204A","Nazaré","-1.449707","-48.482217"
"","150140203A","Terra Firme","-1.450385","-48.446255"
"","150140201A","Ilha do Mosqueiro","-1.067","-48.379"
"","150120401A","Centro","-2.789","-49.673"
"","150100601A","Centro","-3.604545","-55.330202"
"","150085901A","Centro","-3.467739","-51.201888"
"","150060203A","Preme","-3.213881","-52.220173"
"","150060202A","Brasília","-3.199942","-52.203749"
"","150050302A","Palhal","-1.528711","-52.582183"
"","150040402A","Independência","-1.941579","-54.718514"
"","150040401A","Centro","-1.949501","-54.744331"
"","150010703A","Mutirão","-1.724433","-48.864175"
"","150010702A","Francilândia","-1.707738","-48.876747"
"","150010701A","São Lourenço","-1.723155","-48.879321"
"","140070401A","Centro","4.594482","-60.162963"
"","140010005A","Caranã","2.844432","-60.719258"
"","140010004A","Olímpico","2.804274","-60.739469"
"","140010003A","Pricumã","2.804488","-60.692624"
"","140010002A","Calunga","2.806589","-60.674663"
"","140010001A","Paraviana","2.859961","-60.658979"
"","130440101A","Centro","-3.128194","-58.156778"
"","130430201A","Centro","-2.537164","-57.76186"
"","130423701A","Centro","-2.862806","-67.771972"
"","130420301A","Centro","-3.363798","-64.718477"
"","130410401A","Manoel Costa","-5.61534","-63.186923"
"","130406202A","Centro","-4.225891","-69.935961"
"","130406201A","Umariaçu 2","-4.269267","-69.936507"
"","130400503A","Panorama","-2.835432","-58.21556"
"","130390801A","Campinas","-3.464056","-68.948806"
"","130380902A","Fortaleza","-0.129599","-67.088119"
"","130380901A","Cachoeirinha","-0.130797","-67.066368"
"","130370001A","Planalto","-3.087243","-67.953737"
"","130356902A","Zona Rural","-2.8666","-59.3749"
"","130356901A","Paz","-2.701138","-59.696222"
"","130353602A","Praça das Torres","-2.048026","-60.018095"
"","130350201A","Centro","-7.714961","-66.998954"
"","130340303A","Itaúna","-2.640222","-56.749833"
"","130340302A","São José","-2.634509","-56.743917"
"","130340301A","Centro","-2.628044","-56.726179"
"","130330401A","Centro","-5.118333","-60.376222"
"","130310601A","N. S. de Fátima","-3.886113","-59.090002"
"","130290001A","Santa Tereza","-3.39933","-57.704968"
"","130270202A","Manicorezinho","-5.817962","-61.291193"
"","130270201A","Santo Antônio","-5.808793","-61.284485"
"","130260337A","Compensa","-3.114831","-60.057586"
"","130260335A","Jorge Teixeira","-3.045046","-59.924809"
"","130260334A","Flores","-3.040464","-59.999575"
"","130260333A","Mauazinho","-3.124403","-59.940003"
"","130260332A","Puraquequara","-3.059128","-59.844911"
"","130260331A","Redenção","-3.054178","-60.046314"
"","130260330A","Santa Etelvina","-2.986758","-60.016539"
"","130260329A","Santa Luzia","-3.138074","-60.00741"
"","130260328A","Bairro da União","-3.099516","-60.015988"
"","130260327A","Cidade de Deus","-3.019539","-59.940258"
"","130260326A","Tarumã","-3.002281","-60.045806"
"","130260310A","Colônia Antônio Aleixo","-3.086712","-59.883273"
"","130250406A","Estrada","-3.261172","-60.631204"
"","130250405A","São Francisco","-3.2897","-60.616378"
"","130240502A","Vila Falcão","-7.252986","-64.786105"
"","130240501A","Centro","-7.265405","-64.795553"
"","130230601A","Centro","-2.742222","-66.768661"
"","130220701A","Tancredo Neves","-3.47309","-66.064266"
"","130200901A","Cajual","-2.746889","-58.027177"
"","130190205A","Mamoud Amed","-3.116027","-58.427194"
"","130190203A","Colônia","-3.140605","-58.452012"
"","130185202A","Centro","-3.283222","-60.186111"
"","130185201A","Cacau Pirera","-3.166833","-60.085389"
"","130180301A","Centro","-7.051883","-71.690575"
"","130170402A","São Pedro","-7.511","-63.0315"
"","130170401A","São Domingos Sávio","-7.5022","-63.0281"
"","130165401A","Centro","-7.546047","-72.58672"
"","130160501A","Centro","-2.514972","-66.103833"
"","130150601A","São Francisco","-7.440889","-70.020444"
"","130140701A","Aparecida","-6.662198","-69.865665"
"","130115901A","Centro","-3.198385","-59.824914"
"","130110002A","Vista Alegre","-3.8155","-60.357306"
"","130100101A","Centro","-4.875093","-66.898905"
"","130090401A","Centro","-6.534983","-64.386548"
"","130080501A","São Sebastião","-4.382092","-59.589404"
"","130068001A","Centro","-2.970592","-57.588159"
"","130063102A","Centro","-3.905389","-61.372528"
"","130063101A","São Francisco","-3.897444","-61.375528"
"","130060701A","Coimbra","-4.381819","-70.02494"
"","130050801A","Santa Luzia","-2.804158","-57.067483"
"","130030002A","Santa Luzia","-3.582092","-59.13004"
"","130020101A","Centro","-4.368739","-70.190375"
"","130014401A","Centro","-7.203119","-59.884533"
"","130010201A","Centro","-3.751697","-61.656593"
"","130008601A","Centro","-3.577152","-61.405939"
"","130006001A","Santa Etelvina","-3.362268","-68.195543"
"","130002901A","Santa Luzia","-3.21726","-64.817575"
"","120070801A","Cageacre","-10.665833","-68.485844"
"","120040102A","Centro","-9.969802","-67.816956"
"","120040101A","AC Oca","-9.972969","-67.806662"
"","120032801A","Centro","-9.190133","-71.950808"
"","120010401A","Centro","-11.012469","-68.740939"
"","110020502A","Porto Velho","-8.76216","-63.907421"
"","110020501A","AC São Sebastião","-8.742165","-63.904242"
"","110018901A","Apidia","-11.683234","-61.182871"
